X,Y,osm_id,osm_type,completeness,#meta +operator,#meta +health_amenity_type,#meta+dispensing,#meta +speciality,#meta+is_in_health_zone,#capacity +staff,#loc+amenity,changeset_id,#access +hours,changeset_timestamp,#meta+emergency,#contact +url,#meta +operator_type,#meta +id,#meta+water_source,changeset_version,addr_street,#meta+electricity,#contact +phone,#meta+insurance,#status+operational_status,#meta+is_in_health_area,addr_postcode,addr_city,#meta+wheelchair,#capacity +beds,changeset_user,#geo+bounds+url,addr_housenumber,#meta+healthcare,#loc +name
145.018040772741,-37.7781112063842,4064857408,node,31,,,yes,,,,pharmacy,74333421,"Mo-Fr 09:00-19:00; Sa 10:00-14:00; Su 10:00-13:00",2019/09/11 02:20:23,,,,4ba2f842fa5748c28ea4c9864313d095,,4,Station Street,,,,,,3078,Fairfield,,,philam48,,88E,pharmacy,Fairfield Pharmacy
151.604391172431,-25.6313270246095,1921815591,node,12,,,,,,,hospital,82663930,,2020/03/26 13:02:53,,,,821d2bec58f54a5d90b0bbb388986d00,,2,,,,,,,,,,,Edward,survey,,,Gayndah Hospital
151.079890060949,-33.7918123351497,6397424326,node,18,,,,general,,,clinic,69100303,"Mo-We,Fr 08:00-18:00; Th 08:00-19:00; PH closed; Sa 09:00-17:00; Su 08:00-12:00",2019/04/11 00:08:08,,,,9e627dc9828a4dd3a707b2412b4c28ab,,1,,,,,,,,,,,Moult,,,clinic,Rowe St Medical Centre
144.974407937581,-37.7995936051228,549754984,node,15,,,,,,,dentist,6722550,,2010/12/21 07:33:45,,,,5bf63f9ef2844c68a077fc458dd2e054,,3,Nicholson Street,,,,,,,,,,Canley,,63,,Smile In The City
146.927062471129,-43.1643414640618,2248075200,node,12,,,,,,,pharmacy,73235246,,2019/08/11 07:53:55,,,,4ddcffaa761a4c448ab1c63b885f9bbb,,3,,,,,,,,,,,tastrax,,,pharmacy,Geeveston Pharmacy
,,-2223496,way,9,,,,,,,hospital,,,,yes,,,a60660f519f549b4b5f39eda1e87e85c,,,,,,,,,,,,,,,,,South West Healthcare - Camperdown Campus
144.964690881051,-37.7518021725222,6165839105,node,9,,,,,,,dentist,65811146,,2018/12/27 12:28:15,,,,2cf296673e5e4fa282913bd5e7395839,,1,,,,,,,,,,,matthewsheffield,,,,Brunswick Dental Group
137.521737385851,-33.0277029544264,6581075829,node,12,,,,,,,doctors,71772174,,2019/07/01 06:00:53,,,,8774f473a31e4cf5a1c044b73e410464,,1,,,,,,,,,,,CloCkWeRX,,,doctor,Care for All
145.163368975992,-37.7889882344945,5076265991,node,9,,,,,,,clinic,51682084,,2017/09/02 23:18:07,,,,f8c944ee29e54401b3980a4e482b6e27,,1,,,,,,,,,,,TuanIfan,,,,Doncaster East Family Practice
,,255178263,way,12,,,,,,,doctors,81611553,,2020/02/29 02:27:01,,,,6e6592b45cf449a8a50b194d0c207485,,3,,,,,,,,,,,nholyoak,,,doctor,Medical Practice
151.18340765479,-33.7959567671738,5790974498,node,6,,,,,,,pharmacy,61132650,,2018/07/27 23:26:51,,,,ccbabe67fdac4c9cac3665e95ee314fa,,1,,,,,,,,,,,aharvey,,,,
145.144567026069,-37.8901671097113,610629489,node,9,,,,,,,doctors,3582536,,2010/01/10 00:03:48,,,,617fb9f90b964f00826bd3147c98b550,,1,,,,,,,,,,,Glen,,,,Waverley Family Healthcare
151.160184250943,-33.7303446540551,5003536389,node,9,,,,,,,pharmacy,50699088,,2017/07/30 17:38:19,,,,ecbb14d892f64402a48c785f7228cd99,,1,,,,,,,,,,,mycae-gmx,,,,St ives pharmacy
,,257374229,way,6,,,,,,,hospital,20096087,,2014/01/20 00:51:02,,,,5bf06c3082e14084ac1dc707a0da57ee,,1,,,,,,,,,,,Natvander,,,,
,,56191265,way,28,,,,,,,hospital,54414914,,2017/12/06 21:25:51,no,,,5f0f122d8a624a8d872879c6344d0585,,7,Cooper Street,,,,,,3714,Alexandra,,,neilmny,nearmap,12,,Alexandra District Health
138.490995355489,-34.9020005234426,497197703,node,12,,,,,,,pharmacy,54056216,"Mo-Fr 08:45-05:30, Sa 09:00-12:30",2017/11/24 17:59:25,,,,9df149dace414e76bdd581d2cfc42766,,7,,,,,,,,,,,Didz,,,,Terry White
145.2352944224,-37.9194714166723,5395680032,node,12,,,,,,,doctors,56147478,,2018/02/07 12:30:30,,,,48b7b885b1434f3ba155f7071401f6e8,,1,,,,,,,,,,,k_au,,,doctor,First Health Medical
149.092567975875,-35.45732306636,2155587032,node,9,,,,,,,pharmacy,15036093,,2013/02/15 05:08:26,,,,867744eaf07242fd89c19463e8eaf7df,,1,,,,,,,,,,,numbfew,,,,Australia Pharmacy
151.179562959623,-33.8968930701128,2365231369,node,25,,,yes,,,,pharmacy,16747150,,2013/06/29 03:42:18,,,,f3e152dbeb4e4ec0b0e0aeedc6f577ef,,1,King Street,,,,,,2042,Newtown,,,Canley,,304-306,,Bob's Chemist Newtown
153.612362662706,-28.6426813078174,4971809156,node,9,,,,,,,pharmacy,84284374,,2020/04/28 18:12:48,,,,de32cf4e1a394d87995cec94c1ffb8ab,,2,,,,,,,,,,,Osmand+,,,pharmacy,
,,119557633,way,21,,,,,,,doctors,29612059,,2015/03/20 11:28:31,,,,a01ece8635f142e59688d6ae5971c45a,,2,South Street,,,,,,6183,Hilton,,,Frederik,,283,,Fremantle Family Doctors
151.211955662627,-33.868645721142,6728743933,node,6,,,,,,,pharmacy,73563625,,2019/08/21 05:26:55,,,,21be062d62c840ee98f464bdacf91a7f,,1,,,,,,,,,,,ortho_is_hot,,,,
138.627117127751,-34.9466105208746,1590653611,node,15,,,yes,,,,pharmacy,53361601,,2017/10/30 09:10:29,,,,e8c08d3478a24e199113c86ee37d709e,,3,,,,,,,,,yes,,VirtuallyMe,,,,Chemist King
145.220512684696,-37.8771699630124,3392307108,node,9,,,,,,,doctors,29482590,,2015/03/14 23:11:33,,,,01ca821a27bd4b2087aee0468e32a2bd,,2,,,,,,,,,,,Glen,survey,,,
,,96663073,way,9,,,,,,,doctors,7079841,,2011/01/25 01:15:22,,,,2f60e2250b064ba3a78f2e25df460e1f,,1,,,,,,,,,,,balcoath,,,,Panania Medical Centre
149.062765783866,-35.2410178290456,7472973244,node,12,,,,,,,clinic,84509019,,2020/05/02 07:50:52,,,,cb421ee8e2dc40a4b3c519df58b256a3,,1,,,,,,,,,,,JoeG,,,clinic,ACT Pain and Wellness Clinic
151.114094428506,-33.9386630272926,4641067825,node,12,,,,,,,pharmacy,45634877,"Mo-Fr 09:00-17:00; Sa 09:00-12:30",2017/01/29 23:12:32,,,,758a12b7ea0f42478de6d2e66222d584,,2,,,,,,,,,,,aharvey,,,,The Organic Pharmacy Australia
,,397728575,way,28,,,,,,,clinic,54694782,,2017/12/17 03:29:04,no,,,1fb6331b20034e48903efe1421b5e0fb,,2,The Boulevard,,,,,,2283,Toronto,,,jkiht9,,43,clinic,Alec Rice Centre
151.24074129742,-33.9154677028215,4047441503,node,12,,,,,,,doctors,73961914,,2019/09/01 03:36:47,,,,3ebc9cbff1c249e997b6a8e05699eaf8,,2,,,,,,,,,,,jakecopp,,,doctor,Royal Randwick Medical Centre
115.880530499721,-32.048540927999,4004143014,node,12,,,,,,,pharmacy,49224808,Mo-Su 08:00-20:00,2017/06/03 17:06:58,,,,11429fd6879f4a6f94ea2e124dbfe089,,2,,,,,,,,,,,sb9576,,,,Pharmacy 777
151.983088659115,-28.0349899749764,3746625025,node,18,,,,,,,clinic,67086990,,2019/02/11 03:08:19,,,,6ab0691fc00f4fb2a9a0c34b5c877fb5,,2,Herbert Street,,,,,,,Allora,,,exiy,,43,,Allora Medical Practice
,,468315792,way,6,,,,,,,dentist,45430028,,2017/01/24 11:14:33,,,,803bc7c1309d40568042cce5c6d4013c,,1,,,,,,,,,,,Ashryn,,,,
145.065893644692,-37.8619362730897,5517711079,node,9,,,,,,,,67277642,,2019/02/17 12:05:19,,,,d37e1100a8c946fdaf7c0da8ad96842a,,2,,,,,,,,,,,thetornado76,,,physiotherapist,Back On Track Sports Physio
115.74837512786,-32.0529579395143,5213286323,node,9,,,,,,,pharmacy,88566187,,2020/07/27 12:43:09,,,,1c16ec5c595c49928f505a85459d8360,,2,,,,,,,,,,,aaronsta,,,pharmacy,
145.35107499204,-37.7569214198855,6951511586,node,25,,,,,,,clinic,78996792,Mo-Fr 08:00-17:00,2019/12/30 03:39:46,,,,851e49a209384b818d044dde088994a0,,2,Clarke Street,,,,,,3140,,,,tastrax,,17,clinic,Inspiro
138.547355859161,-34.8741602835089,2294146842,node,15,,,,,,,doctors,22137699,,2014/05/05 00:21:46,,,,e2d60346045146eeb09adf628bb6c36e,,4,Torrens Road,,,,,,,,,,CloCkWeRX,,486,,Benson Radiology
152.958875041677,-27.6110612241976,6905532054,node,9,,,,,,,,76047893,,2019/10/22 12:24:56,,,,2c94efcb3b16413c989a4c5ac1dcd048,,1,,,,,,,,,,,Hoylen Sue,,,laboratory,QML
151.218698233178,-33.8788103713015,5748633876,node,12,,,,,,,clinic,60527503,,2018/07/09 07:26:54,,,,a71bd31ed74e4765a327469b84fd850f,,1,,,,,,,,,,,John Bek,,,clinic,East Sydney Doctors
150.981003468612,-34.1910299780875,4946433595,node,9,,,,,,,doctors,49975804,,2017/07/02 02:01:20,,,,c5654b0cb044479aa9b5a96d064b5671,,1,,,,,,,,,,,mbethke,,,,Doctor's Surgery
144.919744685483,-37.836454868347,3693042333,node,25,,,,,,,pharmacy,33286058,,2015/08/12 09:46:09,,,,078deba3d3044c488064cc0598af76c5,,1,Centre Avenue,,,,,,3207,Port Melbourne,,,Hr T,survey,3/19,,Beacon Cove Pharmacy
,,222413475,way,25,Dunmunkle Health Services,,,,,,hospital,49442479,,2017/06/11 13:16:10,,,,2e6ae1310a3d4309857bdf015bbf5ae4,,2,Marma Street,,,,,,3390,Murtoa,,,Ewen Hill,,28,,Murtoa Community Health Centre
147.981140523198,-29.4305876660216,429422080,node,9,,,,,,,doctors,1635325,,2009/06/26 07:36:01,,,,42bb77c1cc52427aaf83ae391061664b,,1,,,,,,,,,,,modellerau,,,,Lightning Ridge Community Health Centre
116.138750952597,-33.9582949532675,5263688773,node,12,,,,chiropractic,,,,76395603,,2019/10/30 13:32:04,,,,c5587a0ab38d42d1a1e163c1b5f9e49a,,3,,,,,,,,,,,user_5359,,,alternative,Fetter Chiropractic
152.855420060654,-26.3661808810482,1901316063,node,9,,,,,,,pharmacy,70627687,,2019/05/26 09:09:02,,,,0260e4f12fe94ce1bf65c6171f4d3a7f,,2,,,,,,,,,,,tuxcomputers,,,pharmacy,
,,-3696750,way,6,,,,,,,clinic,,,,,,,cdc9c80808694a27a755dd1afbaea142,,,,,,,,,,,,,,,,,Women's Health Centre
145.148658735922,-37.7887666169746,1540326806,node,9,,,,,,,pharmacy,10086360,,2011/12/11 02:07:16,,,,dced3bd07e814e74abd22be4faa1d860,,1,,,,,,,,,,,joomeng,,,,Pharmacy
144.965060942076,-37.8140290025873,2147380031,node,15,,,no,,,,pharmacy,71656430,,2019/06/27 02:52:40,,,,84e0a849c66e4d38baa9fb6916d5424f,,4,,,,,,,,,,,philam48,,,pharmacy,Priceline Pharmacy
,,761368409,way,9,,,,,,,clinic,79271438,,2020/01/07 02:29:40,,,,4bb370a92e254027a494e70deee74f30,,1,,,,,,,,,,,Davideous,,,clinic,
150.568394058974,-33.6987514169754,6690336850,node,12,,,,,,,dentist,73095436,,2019/08/07 07:07:32,,,,dbc2014fb7ad472a9a1d7eabe8289e9e,,1,,,,,,,,,,,John Bek,,,dentist,Dental Solutions Lab
151.94410744494,-27.4507657079073,1535824594,node,6,,,,,,,pharmacy,26501979,,2014/11/02 12:42:48,,,,28fdaa1d7f974975b21b802a034702be,,2,,,,,,,,,,,porjo,,,,
,,454139753,way,9,,,,,,,doctors,43780017,,2016/11/18 21:33:24,,,,5f53f5dd815e440eb56cde9453553b58,,2,,,,,,,,,,,numbfew,,,,Adamstown Medical Centre
144.949537489761,-37.8210197612911,6856206127,node,31,,,yes,,,,pharmacy,86212574,"Mo-Fr 07:30-18:00; Sa-Su Closed",2020/06/04 23:16:57,,,,cc80d560f1a94a3fb2f1cee561dd510b,,3,Collins Street,,,,,,3008,Docklands,,,zhyd,,747,pharmacy,Capsule Pharmacy
,,239141941,way,18,,,,,,,dentist,72286134,,2019/07/16 03:24:14,,,,d20591846fde430d85d9687608d8f9a2,,3,Park Road,,,,,,,,,,Randalph,,616,dentist,Dental Art
,,440726448,way,15,,,,dermatology,,,doctors,41926207,,2016/09/05 09:47:16,,,,25357fa420d84a7ea876a2e630300c5c,,1,,,,,,,,,,,ksdowns,,,doctor,Dr.Peter Frederiksen
152.348697049622,-24.8676446180339,3508563843,node,9,,,,,,,dentist,30964694,,2015/05/10 14:08:12,,,,81bc1c587e1e4a7a91bc79a76d71775b,,1,,,,,,,,,,,TuanIfan,,,,Centre Point
,,570554265,way,21,,,,,,,doctors,67261809,,2019/02/16 19:52:12,,,,748bf0ab1fb24c9c8fcc4100327faaf6,,8,Taylor Street,,,,,,,,yes,,thetornado76,,100,centre,Pat Dixon Medical Centre
152.561343586201,-26.9409782730751,410885543,node,9,,,,,,,hospital,82663930,,2020/03/26 13:02:53,,,,197c6b8419ad488f89b1155b410a0f07,,2,,,,,,,,,,,Edward,,,,Kilcoy Hospital
,,151220307,way,21,,,,,,,doctors,68575693,,2019/03/27 07:42:47,,,,8a45afc786924a3ebb7ae62cb8bca673,,4,Sturt Street,,,,,,3350,Ballarat,,,b-jazz-bot,,706,,Ballarat Group Practice
151.224452828802,-23.8750690319579,5703461285,node,12,,,,,,,clinic,59993427,,2018/06/19 23:38:20,,,,4154e3b2406d4373959fd9f6e272af64,,1,,,,,,,,,,,Leegyiaung,,,clinic,Gladstone Medical Centre
151.286620985545,-33.7981460364637,1699212433,node,9,,,,,,,pharmacy,68568162,,2019/03/27 00:29:37,,,,dc67f6680f274b6bb7959e130d5518fd,,3,,,,,,,,,,,exiy,,,,Manly Pharmacy
,,794762220,way,12,,,,,,,doctors,83937090,,2020/04/22 11:23:33,,,,e3e010eafe064f9eb5bf12ea39681e95,,1,,,,,,,,,,,EniGmA,,,doctor,TMC Medical Toormina
145.021189434668,-37.8869078066623,6165387357,node,15,,,,,,,clinic,65805156,,2018/12/27 08:37:27,,,,0743982767e84ee9b1e30c4e996aa1a2,,1,,,,,,,,,,,TuanIfan,,760,clinic,Caulfield Natural Health Clinic
145.00507849476,-37.7336294520708,5928259297,node,12,,,yes,,,,pharmacy,62903331,,2018/09/25 07:20:38,,,,3768144b831b4ab79e6ee6da5b73d1ae,,1,,,,,,,,,,,philam48,,,pharmacy,
131.040902155166,-12.5233129762377,5441578414,node,9,,,,,,,dentist,66053220,,2019/01/05 17:43:22,,,,c28b75277b414f2389eac48579bfdf18,,2,,,,,,,,,,,exiy,,,,Acacia Dental
,,240235334,way,28,,,,,,,doctors,79069552,,2019/12/31 22:00:37,,,,ac1fd9dedafa47a5a7d9783956600be6,,4,Centre Road,,,,,,3165,Bentleigh East,,,tastrax,survey,884,doctor,East Bentleigh Health Group - Chiropractic & Podiatry
150.843681491635,-33.9360581832433,4337898684,node,12,,,,,,,pharmacy,81500357,,2020/02/26 11:22:58,,,,af239783da3c4918984a73422d31ff8c,,2,,,,,,,,,,,Leon K,,,pharmacy,Allcare Pharmacy
145.19440314013,-37.8276283052102,1166135962,node,6,,,,,,,pharmacy,7360064,,2011/02/22 03:59:48,,,,50b8d387249947aeadf214c74a1a4d14,,1,,,,,,,,,,,mw4241,,,,
145.144074170162,-37.8910016119912,583067225,node,12,,,yes,,,,pharmacy,68576852,,2019/03/27 08:23:43,,,,b1b677d152554e07b6516940df663647,,5,,,,,,,,,,,b-jazz-bot,,,,Pinewood Centreway Pharmacy
115.63731239624,-33.3198953446838,7607750635,node,9,,,,,,,dentist,86440264,,2020/06/10 05:59:00,,,,e29d41e7bd7c4152a892b8f6965f4e76,,1,,,,,,,,,,,headap,,,,Dentristry on Marlston
,,669497397,way,37,Silver Chain,,,"Emergency, General Practice, Child Health, Immunisation",,,hospital,67191708,"Monday – Friday: 9am – 4pm, Afterhours Available For Emergencies Only",2019/02/14 12:15:48,,,,679ead7df383457abb2e979aba88ece8,,2,Pier Street,,,,,,6398,Walpole,yes,,Viki_travel_weak,,2,hospital,Silver Chain Health Service
145.240709299488,-37.8689094297968,1399481315,node,12,,,yes,,,,pharmacy,9023625,,2011/08/15 06:32:36,,,,bf85581d916242dea6d6840400fb26aa,,1,,,,,,,,,,,melb_guy,,,,Pulse
142.199375966113,-36.7152770829843,851797164,node,18,,,,,,,pharmacy,74507565,,2019/09/15 22:22:27,,,,90a6ee3c70d6479db5082a2ccf39a08c,,6,Firebrace Street,,,,,,,,,,philam48,,96,pharmacy,Amcal
153.077552229416,-27.3766196438915,6084356114,node,15,,,yes,,,,pharmacy,64806994,,2018/11/23 07:23:42,,,,b38e30e9be014f50915583e4d6290445,,1,,,,,,,,,,,Kessira,,,pharmacy,Banyo Discount Drug Store
,,276434644,way,25,,,,,,,hospital,81898142,,2020/03/07 12:38:08,no,,,d22f3231c50249c1984373be44248c6e,,3,Marion Street,,,,,,3011,Footscray,,,Alexdee96,,1-9,,Western Private Hospital
,,517878044,way,9,,,,,,,clinic,83762039,,2020/04/19 06:29:56,,,,c0d6e525c9d64baea594763f45375e00,,7,,,,,,,,,,,aharvey,,,,RNS Community Health Centre
,,28374616,way,9,,,,,,,clinic,29629491,,2015/03/21 06:30:19,,,,be2349f12fa048a8a6847040a52038eb,,3,,,,,,,,,,,Leon K,,,,Amberley Park Medical Centre
152.95955087453,-27.2030969814792,5477623974,node,12,,,,,,,clinic,57173654,,2018/03/14 10:43:35,,,,48160abc6d6e424cbcd01712e9a0c004,,1,,,,,,,,,,,Acrateoftuna,,,clinic,QML Pathology
137.626635898239,-33.9308681087983,5733687285,node,9,,,,,,,dentist,60342238,,2018/07/02 09:36:20,,,,d3518a974f1a4fc2bb986ff22e7a90e5,,1,,,,,,,,,,,Dazzatron2,,,dentist,
,,478465626,way,34,,,yes,,,,pharmacy,86027699,"Mo-Fr 07:00-20:00; Sa 10:00-18:00; Su Closed",2020/06/01 04:09:09,,,,461a5a337e9742b1b619a896e144dc98,,4,Spencer Street,,,,,,3008,Docklands,yes,,zhyd,,99,pharmacy,Amcal
,,370854025,way,9,,,,,,,dentist,81439088,,2020/02/25 06:55:06,,,,d2ff97d2caa74c439c48e5d484f58492,,2,,,,,,,,,,,quarktheawesome,,,,Lambton Park Denture Clinic
,,329984348,way,21,,,,,,,clinic,79892990,,2020/01/22 05:55:59,,,,627b34c2b32e4ba5b0abbb3a0e0c09f7,,4,Sydney Road,,,,,,3056,,,,travaudat,,30,clinic,Brunswick Betta Health
152.962154545113,-27.3107279104829,5142397056,node,18,,,,,,,dentist,89025176,,2020/08/06 08:35:03,,,,06cec06954764fa2b9c01e39e365f599,,3,Old North Road,,,,,,4500,,,,Joel Hansen,,1185B,,Warner Lakes Dental
142.180130697332,-34.1693855571606,6246265455,node,18,,,yes,,,,pharmacy,66790384,Mo-Fr 09:00-17:30,2019/01/31 04:43:09,,,,644605eca3d14e24a5c8c5bd4a56307a,,2,,,,,,,,,,,esteros,,,pharmacy,Buronga Pharmacy
152.70436576025,-25.537198419609,4128122236,node,21,,,,,,,pharmacy,38643946,,2016/04/17 14:25:57,,,,ae9d5dba92174d15bb66bf53b718bc75,,1,Bazaar Street,,,,,,4650,Maryborough,,,m_mapper,,264,,Luxton's Pharmacy
150.883768027382,-33.9910827791875,4465678610,node,6,,,,,,,dentist,43207145,,2016/10/27 02:37:29,,,,256209b5151b4ddb8f4350a59705ec5d,,1,,,,,,,,,,,giotec,,,,
138.505895529484,-34.8455983617119,2534914394,node,9,,,,,,,dentist,66919366,,2019/02/05 01:22:25,,,,0773c74ca2634d05b0f3491bbd0c9e6b,,2,,,,,,,,,,,exiy,,,,Commercial Road Dental
134.892704337526,-33.6476559219629,2121152024,node,6,,,,,,,hospital,14721338,,2013/01/20 15:09:36,,,,0870dbf2a88a4825ad19231e71593946,,1,,,,,,,,,,,tiger,,,,
150.625867595569,-26.7427611828092,364046741,node,6,,,,,,,doctors,2289427,,2009/08/28 13:22:24,,,,db3645d84e8e46eaac93d66d4b35cb3f,,4,,,,,,,,,,,cybercrypt,,,,
,,26037242,way,15,,,,,,,hospital,89894512,,2020/08/25 06:46:16,,,,26b58dd2b13b44e2b06eb0dfa9f6da3e,,2,,,,,,,,,,,philam48,yahoo,,hospital,Essendon Private Hospital
152.774998968646,-27.6346210776377,569857168,node,6,,,,,,,pharmacy,3201231,,2009/11/24 01:36:04,,,,d0ab35eadfea4572be7ea52ce7e590a9,,1,,,,,,,,,,,Fascist,,,,
138.675080137909,-34.9035788358102,6434797349,node,12,,,,,,,dentist,69677799,,2019/04/29 01:15:37,,,,01f9368346cb42fcaf716af782e5af25,,1,,,,,,,,,,,CloCkWeRX,,,dentist,Ricci Dental
151.002316636726,-33.8831748282839,4547862689,node,9,,,,,,,pharmacy,60824387,,2018/07/18 07:32:21,,,,8551be4dac2b4fd9900e502913db14e0,,4,,,,,,,,,,,John Bek,,,,Minett's Chemist
,,225691489,way,12,,,,,,,clinic,26371817,,2014/10/27 19:36:13,,,,cf112ffc24db4ea4a94f92f9679352f2,,2,,,,,,,,,,,lrhill,Bing,,,Alice Springs Community Health
147.407638135212,-19.5735578792282,6961472726,node,9,,,,,,,pharmacy,76863072,,2019/11/10 09:26:31,,,,b6c3c7770e894c62adf9f456b3cda287,,1,,,,,,,,,,,takje,,,,Ayr Pharmacy
151.46448471943,-33.2649074614756,2334179442,node,9,,,,,,,doctors,16441614,,2013/06/06 07:48:29,,,,8844d4f29ce541aba97e90d01b8b5a77,,1,,,,,,,,,,,Natvander,,,,Kanwal Wadalba Medical Practice
143.825570039384,-37.5712077822215,2193740693,node,6,,,,,,,pharmacy,15310526,,2013/03/10 06:40:36,,,,d7b65f3bf79d4d0c8cb0cb1caff9c063,,1,,,,,,,,,,,Peterfromoz,,,,
145.05288115911,-37.6620276309443,7328057587,node,12,,,,,,,clinic,82605091,,2020/03/25 09:08:56,,,,bfaa9f5bae3e420f9ab8fc973217c843,,1,,,,,,,,,,,soale,,,clinic,Mill Park Superclinic
149.052626279416,-35.342023701781,1968022879,node,9,,,,,,,dentist,75615960,,2019/10/13 07:15:54,,,,3ff8edec5b1c409e8886a62bea56139b,,4,,,,,,,,,,,exiy,,,,Dr Karin Elix & Associates
151.168658355051,-33.7758098570679,6854681780,node,9,,,,,,,pharmacy,75333564,,2019/10/06 07:27:18,,,,ad6297c2e1194dd3b6b5deb0605bed5f,,1,,,,,,,,,,,aharvey,,,,Lindfield Pharmacy
145.369711986108,-37.884033568245,2160202055,node,12,,,,,,,pharmacy,15070818,,2013/02/17 22:58:22,,,,f1dc305a958147b5bf3177c7dea3ba57,,1,,,,,,,,,,,Angyork,Survey,,,Kallista Chinese Medicine
,,352542557,way,12,Queensland Health,,,,,,hospital,31839325,,2015/06/09 10:15:31,,,,147d84263a3d4295b83b84dc6567d2d1,,1,,,,,,,,,,,nevw,,,,Moura Community Hospital
153.051870581007,-27.508992945235,439974047,node,21,,,,,,,dentist,59885703,,2018/06/15 23:10:31,,,,c1559fcf9c254e32bc7e4ed6df8f7fe5,,3,Logan Road,,,,,,4120,,,,vozsed,survey,635,,Road Dental
151.659438818609,-32.93922157287,359897187,node,6,,,,,,,dentist,799425,,2009/03/13 11:42:14,,,,dc56ff0eeec94ad582fea50a6f9bd3ba,,1,,,,,,,,,,,c-j-b,,,,
,,484728566,way,6,,,,,,,pharmacy,47442874,,2017/04/04 13:32:44,,,,80079384ae244d618d7a116031333103,,1,,,,,,,,,,,Dark_Morelia,,,,
145.116306098415,-38.0537472423982,6052186486,node,12,,,,,,,doctors,64366848,,2018/11/11 05:00:44,,,,9752143f45b8452584ddc17ff6506ebb,,1,,,,,,,,,,,TuanIfan,,,doctor,Chelsea Arcade Medical
152.379384622063,-24.8534926127157,3803621073,node,6,,,,,,,dentist,34883519,,2015/10/26 14:40:24,,,,e899cfd0ad5f4c3f9e923f76318ddf08,,1,,,,,,,,,,,TuanIfan,,,,
149.073894269071,-35.2088096117301,249527687,node,9,,,,,,,pharmacy,86614738,,2020/06/14 05:15:11,,,,578385792b1940c1a6f0982de9f28e5a,,2,,,,,,,,,,,JoeG,,,,Evatt Pharmacy
,,48255597,way,15,,,,,,,hospital,28765082,,2015/02/11 03:22:49,yes,,,2821954cb0ce4976bf662c20e0fc440a,,4,,,,,,,,,,,Leon K,nearmap,,,The Valley Private Hospital
151.214042756518,-33.883523766913,5506805323,node,18,,,,,,,clinic,86920465,,2020/06/20 20:14:55,,,,aceef9446e264fe687d7d274056e0aa9,,2,Crown Street,,,,,,2010,,,,Edward,,351,,Crown St Medical Centre
150.155559595236,-33.4804738340253,7298890858,node,15,,,,denturist,,,clinic,82254249,,2020/03/16 11:12:09,,,,15995a2cc3104687ac558d9c46b4a27f,,1,,,,,,,,,,,John Bek,,,clinic,Smiles to you Lithgow Denture Clinic
138.56097368579,-34.932425658496,6693949585,node,6,,,,,,,doctors,73134921,,2019/08/08 04:19:24,,,,5d3260fda682471e8612b05628ebf13f,,1,,,,,,,,,,,CloCkWeRX,,,,
153.013851190221,-27.4535260362604,739081751,node,12,,,,,,,dentist,85126589,,2020/05/13 07:21:31,,,,237c86bf91ba43babae4e6bbf81dd71a,,2,,,,,,,,,,,Cycling cartographer,,,dentist,Urban Dental
146.885993827788,-36.1382088657496,3753841965,node,9,,,,,,,dentist,67344638,,2019/02/19 09:01:22,,,,deb258c4cd704d1485f56584455ab87a,,5,,,,,,,,,,,TheSwavu,,,,Prime Care Dental
153.305362467027,-27.6371564357096,2695368628,node,25,,,,,,,doctors,89025176,"Mo-Fr 08:30-17:30; Sa 08:30-11:00",2020/08/06 08:35:03,,,,44407fcb8cc24fbb880f3b93026cda93,,5,Donald Road,,,,,,4165,,yes,,Joel Hansen,,2/100,,Donald Road Family Medical Centre
145.078783335392,-37.8821694329793,317503516,node,12,,,,,,,doctors,10399739,,2012/01/15 16:14:40,,,,06cf818ac8b94db5b630c0d43d45f295,,5,,,,,,,,,,,Walter SchlÃ¶gl,,,maternity,Fenwick Street Maternal and Child Health Centre
,,709826064,way,12,,,,,,,dentist,81848033,,2020/03/06 04:01:04,,,,bb19e5ee8c1f45c4964dada661ae0b6c,,2,,,,,,,,,,,TheJimmyson,,,dentist,Banksia Dental
148.952236225107,-32.5498770574994,478810971,node,12,,,,,,,hospital,3002905,,2009/11/01 00:20:16,,,,f0c501c727ec47dcbfab6b007b0cf053,,2,,,,,,,,,,,Tony Morris,survey,,,Wellington District Hospital
,,250698738,way,6,,,,,,,hospital,19334096,,2013/12/08 01:03:24,,,,e879d7fa6e974829be8af8ee3d1a91a8,,1,,,,,,,,,,,Rudy355,,,,
,,803388598,way,9,,,,,,,clinic,85151830,,2020/05/13 14:55:07,,,,39d0fe27f113471e993d1cb0be165b9a,,1,,,,,,,,,,,Scared_Sacred,,,clinic,
,,168831777,way,9,,,,,,,clinic,17434758,,2013/08/21 02:06:06,,,,61441335bc944770bae7a4551b62ce53,,6,,,,,,,,,,,numbfew,,,,Waramanga Medical Centre
147.093278293269,-41.4041212619611,1940653870,node,12,,,,,,,pharmacy,81656158,,2020/03/01 23:11:03,,,,4c89e450b1184a31840ab1dbbd92d323,,7,,,,,,,,,,,Andy_T_56,,,pharmacy,Windsor Pharmacy Capital Chemist
,,639681345,way,21,,,yes,,,,pharmacy,64043907,,2018/10/31 12:03:11,,,,1dde7709de444ca0b666af86f3dd062c,,1,Huntingdale Road,,,,,,,,,,TuanIfan,,294,pharmacy,Huntingdale Pharmacy
